graph_id,start_node,end_node,speed,risk,cost,utility
Town01_T-Intersection,v_1_2,v_2_7,5,0.001,58.41870342767967,41.58129657232033
Town01_T-Intersection,v_1_2,v_2_1,10,0.6242502139149154,13.625320197292847,86.37467980270715
Town01_T-Intersection,v_1_2,v_2_1,15,0.2833857119968811,12.416880131528565,87.58311986847144
Town01_T-Intersection,v_1_2,v_2_1,20,0.5761530458688848,11.812660098646424,88.18733990135358
Town01_T-Intersection,v_1_2,v_2_1,25,0.3558463933342674,11.450128078917139,88.54987192108285
Town01_T-Intersection,v_1_2,v_2_1,30,0.7633440211171523,11.208440065764282,88.79155993423572
Town01_T-Intersection,v_1_2,v_2_1,5,0.21958273596626737,17.250640394585695,82.7493596054143
Town01_T-Intersection,v_1_2,v_2_6,10,0.001,43.99549205487832,56.00450794512168
Town01_T-Intersection,v_1_2,v_2_6,15,0.001,42.663661369918884,57.336338630081116
Town01_T-Intersection,v_1_2,v_2_6,20,0.001,41.99774602743916,58.00225397256084
Town01_T-Intersection,v_1_2,v_2_6,25,0.001,41.598196821951326,58.401803178048674
Town01_T-Intersection,v_1_2,v_2_6,30,0.001,41.33183068495944,58.66816931504056
Town01_T-Intersection,v_1_2,v_2_6,5,0.001,47.990984109756646,52.009015890243354
Town01_T-Intersection,v_1_2,v_2_4,10,0.001,23.700835947196083,76.29916405280392
Town01_T-Intersection,v_1_2,v_2_4,15,0.001,22.467223964797387,77.53277603520262
Town01_T-Intersection,v_1_2,v_2_4,20,0.001,21.85041797359804,78.14958202640196
Town01_T-Intersection,v_1_2,v_2_4,25,0.001,21.480334378878432,78.51966562112156
Town01_T-Intersection,v_1_2,v_2_4,30,0.001,21.233611982398692,78.76638801760132
Town01_T-Intersection,v_1_2,v_2_4,5,0.001,27.401671894392162,72.59832810560783
Town01_T-Intersection,v_13_7,v_14_1,10,0.7954859350606664,64.53027566583478,35.46972433416522
Town01_T-Intersection,v_13_7,v_14_1,15,0.8338445942077418,63.02018377722319,36.97981622277681
Town01_T-Intersection,v_13_7,v_14_1,20,0.544680119628939,62.26513783291739,37.73486216708261
Town01_T-Intersection,v_13_7,v_14_1,25,0.3316388703878722,61.81211026633391,38.18788973366609
Town01_T-Intersection,v_13_7,v_14_1,30,0.3084860598371024,61.5100918886116,38.4899081113884
Town01_T-Intersection,v_13_7,v_14_1,5,0.17396575907541278,69.06055133166957,30.939448668330428
Town01_T-Intersection,v_13_7,v_14_4,10,0.001,33.335617375369225,66.66438262463078
Town01_T-Intersection,v_13_7,v_14_4,15,0.001,32.223744916912814,67.7762550830872
Town01_T-Intersection,v_13_7,v_14_4,20,0.001,31.667808687684612,68.33219131231539
Town01_T-Intersection,v_13_7,v_14_4,25,0.001,31.33424695014769,68.66575304985231
Town01_T-Intersection,v_13_7,v_14_4,30,0.001,31.111872458456407,68.8881275415436
Town01_T-Intersection,v_13_7,v_14_4,5,0.001,36.67123475073845,63.32876524926155
Town01_T-Intersection,v_13_7,v_14_2,10,0.001,54.1187617041204,45.8812382958796
Town01_T-Intersection,v_13_7,v_14_2,15,0.001,52.745841136080266,47.254158863919734
Town01_T-Intersection,v_13_7,v_14_2,20,0.001,52.0593808520602,47.9406191479398
Town01_T-Intersection,v_13_7,v_14_2,25,0.001,51.64750468164816,48.35249531835184
Town01_T-Intersection,v_13_7,v_14_2,30,0.001,51.37292056804013,48.62707943195987
Town01_T-Intersection,v_13_7,v_14_2,5,0.001,58.2375234082408,41.7624765917592
Town01_T-Intersection,v_13_7,v_14_6,10,0.37326103903950547,12.637768173499289,87.3622318265007
Town01_T-Intersection,v_13_7,v_14_6,15,0.15631564332391557,11.758512115666193,88.24148788433381
Town01_T-Intersection,v_13_7,v_14_6,20,0.7054257293569797,11.318884086749645,88.68111591325035
Town01_T-Intersection,v_13_7,v_14_6,25,0.14229648598178643,11.055107269399716,88.94489273060029
Town01_T-Intersection,v_13_7,v_14_6,30,0.9614526299125532,10.879256057833096,89.12074394216691
Town01_T-Intersection,v_13_7,v_14_6,5,0.8471407130603289,15.275536346998578,84.72446365300142
Town01_T-Intersection,v_13_7,v_14_5,10,0.001,22.97269898405861,77.02730101594139
Town01_T-Intersection,v_13_7,v_14_5,15,0.001,21.98179932270574,78.01820067729426
Town01_T-Intersection,v_13_7,v_14_5,20,0.001,21.486349492029305,78.5136505079707
Town01_T-Intersection,v_13_7,v_14_5,25,0.001,21.189079593623443,78.81092040637655
Town01_T-Intersection,v_13_7,v_14_5,30,0.001,20.99089966135287,79.00910033864713
Town01_T-Intersection,v_13_7,v_14_5,5,0.001,25.94539796811722,74.05460203188278
Town01_T-Intersection,v_13_7,v_14_3,10,0.001,43.71933143969113,56.28066856030887
Town01_T-Intersection,v_13_7,v_14_3,15,0.001,42.47955429312742,57.52044570687258
Town01_T-Intersection,v_13_7,v_14_3,20,0.001,41.859665719845566,58.140334280154434
Town01_T-Intersection,v_13_7,v_14_3,25,0.001,41.48773257587645,58.51226742412355
Town01_T-Intersection,v_13_7,v_14_3,30,0.001,41.23977714656371,58.76022285343629
Town01_T-Intersection,v_13_7,v_14_3,5,0.001,47.43866287938227,52.56133712061773
Town01_T-Intersection,v_13_7,v_14_7,10,0.9286393203565236,2.341045411918525,97.65895458808147
Town01_T-Intersection,v_13_7,v_14_7,15,0.6518803244982321,1.5606969412790166,98.43930305872098
Town01_T-Intersection,v_13_7,v_14_7,20,0.6142309002811392,1.1705227059592624,98.82947729404074
Town01_T-Intersection,v_13_7,v_14_7,25,0.6403182709835888,0.9364181647674099,99.0635818352326
Town01_T-Intersection,v_13_7,v_14_7,30,0.8661214064446077,0.7803484706395083,99.21965152936049
Town01_T-Intersection,v_13_7,v_14_7,5,0.2186705063515997,4.68209082383705,95.31790917616296
Town01_T-Intersection,v_4_3,v_5_1,10,0.001,23.70086424616664,76.29913575383335
Town01_T-Intersection,v_4_3,v_5_1,15,0.001,22.467242830777757,77.53275716922224
Town01_T-Intersection,v_4_3,v_5_1,20,0.001,21.85043212308332,78.14956787691668
Town01_T-Intersection,v_4_3,v_5_1,25,0.001,21.480345698466657,78.51965430153334
Town01_T-Intersection,v_4_3,v_5_1,30,0.001,21.23362141538888,78.76637858461112
Town01_T-Intersection,v_4_3,v_5_1,5,0.001,27.401728492333277,72.59827150766672
Town01_T-Intersection,v_4_3,v_5_4,10,0.001,13.62533854445432,86.37466145554568
Town01_T-Intersection,v_4_3,v_5_4,15,0.001,12.416892362969545,87.58310763703045
Town01_T-Intersection,v_4_3,v_5_4,20,0.001,11.81266927222716,88.18733072777285
Town01_T-Intersection,v_4_3,v_5_4,25,0.001,11.450135417781727,88.54986458221828
Town01_T-Intersection,v_4_3,v_5_4,30,0.001,11.208446181484772,88.79155381851523
Town01_T-Intersection,v_4_3,v_5_4,5,0.001,17.25067708890864,82.74932291109135
Town01_T-Intersection,v_4_3,v_5_2,10,0.001,13.625349353736741,86.37465064626326
Town01_T-Intersection,v_4_3,v_5_2,15,0.001,12.416899569157827,87.58310043084217
Town01_T-Intersection,v_4_3,v_5_2,20,0.001,11.81267467686837,88.18732532313163
Town01_T-Intersection,v_4_3,v_5_2,25,0.001,11.450139741494697,88.5498602585053
Town01_T-Intersection,v_4_3,v_5_2,30,0.001,11.208449784578914,88.79155021542108
Town01_T-Intersection,v_4_3,v_5_2,5,0.001,17.250698707473482,82.74930129252652
Town01_T-Intersection,v_4_3,v_5_3,10,0.001,3.6000000117861983,96.3999999882138
Town01_T-Intersection,v_4_3,v_5_3,15,0.001,2.4000000078574653,97.59999999214253
Town01_T-Intersection,v_4_3,v_5_3,20,0.001,1.8000000058930992,98.1999999941069
Town01_T-Intersection,v_4_3,v_5_3,25,0.001,1.4400000047144792,98.55999999528552
Town01_T-Intersection,v_4_3,v_5_3,30,0.001,1.2000000039287326,98.79999999607126
Town01_T-Intersection,v_4_3,v_5_3,5,0.001,7.200000023572397,92.7999999764276
Town01_T-Intersection,v_4_3,v_5_6,10,0.001,33.82500396812391,66.17499603187609
Town01_T-Intersection,v_4_3,v_5_6,15,0.001,32.550002645415944,67.44999735458406
Town01_T-Intersection,v_4_3,v_5_6,20,0.001,31.912501984061954,68.08749801593805
Town01_T-Intersection,v_4_3,v_5_6,25,0.001,31.530001587249565,68.46999841275044
Town01_T-Intersection,v_4_3,v_5_6,30,0.001,31.275001322707972,68.72499867729204
Town01_T-Intersection,v_4_3,v_5_6,5,0.001,37.650007936247825,62.349992063752175
Town01_T-Intersection,v_4_3,v_5_5,10,0.001,23.70084284866001,76.29915715133998
Town01_T-Intersection,v_4_3,v_5_5,15,0.001,22.46722856577334,77.53277143422666
Town01_T-Intersection,v_4_3,v_5_5,20,0.001,21.850421424330005,78.14957857566999
Town01_T-Intersection,v_4_3,v_5_5,25,0.001,21.480337139464005,78.51966286053599
Town01_T-Intersection,v_4_3,v_5_5,30,0.001,21.23361428288667,78.76638571711334
Town01_T-Intersection,v_4_3,v_5_5,5,0.001,27.401685697320023,72.59831430267998
Town01_T-Intersection,v_4_3,v_5_7,10,0.001,43.995484260355326,56.004515739644674
Town01_T-Intersection,v_4_3,v_5_7,15,0.001,42.66365617357022,57.33634382642978
Town01_T-Intersection,v_4_3,v_5_7,20,0.001,41.99774213017766,58.00225786982234
Town01_T-Intersection,v_4_3,v_5_7,25,0.001,41.598193704142126,58.401806295857874
Town01_T-Intersection,v_4_3,v_5_7,30,0.001,41.33182808678511,58.66817191321489
Town01_T-Intersection,v_4_3,v_5_7,5,0.001,47.990968520710645,52.009031479289355
Town01_T-Intersection,v_5_1,v_6_1,10,0.31127637170816747,3.599972546401385,96.40002745359861
Town01_T-Intersection,v_5_1,v_6_1,15,0.5985765851930953,2.399981697600923,97.60001830239908
Town01_T-Intersection,v_5_1,v_6_1,20,0.35512940786068026,1.7999862732006926,98.20001372679931
Town01_T-Intersection,v_5_1,v_6_1,25,0.8658066105506762,1.439989018560554,98.56001098143945
Town01_T-Intersection,v_5_1,v_6_1,30,0.4542490395386457,1.1999908488004616,98.80000915119953
Town01_T-Intersection,v_5_1,v_6_1,5,0.248531183223131,7.19994509280277,92.80005490719724
Town01_T-Intersection,v_5_1,v_6_2,10,0.8627461376654724,13.625318607358086,86.37468139264192
Town01_T-Intersection,v_5_1,v_6_2,15,0.9928841383671237,12.416879071572057,87.58312092842795
Town01_T-Intersection,v_5_1,v_6_2,20,0.7696704091660186,11.812659303679043,88.18734069632096
Town01_T-Intersection,v_5_1,v_6_2,25,0.18588082712593182,11.450127442943234,88.54987255705677
Town01_T-Intersection,v_5_1,v_6_2,30,0.7747958316489746,11.20843953578603,88.79156046421397
Town01_T-Intersection,v_5_1,v_6_2,5,0.3134752181152789,17.25063721471617,82.74936278528384
Town01_T-Intersection,v_5_1,v_6_6,10,0.001,54.209347077609074,45.790652922390926
Town01_T-Intersection,v_5_1,v_6_6,15,0.001,52.806231385072714,47.193768614927286
Town01_T-Intersection,v_5_1,v_6_6,20,0.001,52.10467353880453,47.89532646119547
Town01_T-Intersection,v_5_1,v_6_6,25,0.001,51.68373883104363,48.31626116895637
Town01_T-Intersection,v_5_1,v_6_6,30,0.001,51.40311569253636,48.59688430746364
Town01_T-Intersection,v_5_1,v_6_6,5,0.001,58.41869415521815,41.58130584478185
Town01_T-Intersection,v_5_1,v_6_4,10,0.001,33.82499936476806,66.17500063523194
Town01_T-Intersection,v_5_1,v_6_4,15,0.001,32.549999576512036,67.45000042348796
Town01_T-Intersection,v_5_1,v_6_4,20,0.001,31.91249968238403,68.08750031761596
Town01_T-Intersection,v_5_1,v_6_4,25,0.001,31.529999745907222,68.47000025409278
Town01_T-Intersection,v_5_1,v_6_4,30,0.001,31.274999788256018,68.72500021174397
Town01_T-Intersection,v_5_1,v_6_4,5,0.001,37.649998729536115,62.350001270463885
Town01_T-Intersection,v_5_1,v_6_7,10,0.001,64.46326332639025,35.53673667360975
Town01_T-Intersection,v_5_1,v_6_7,15,0.001,62.975508884260165,37.024491115739835
Town01_T-Intersection,v_5_1,v_6_7,20,0.001,62.231631663195124,37.768368336804876
Town01_T-Intersection,v_5_1,v_6_7,25,0.001,61.7853053305561,38.2146946694439
Town01_T-Intersection,v_5_1,v_6_7,30,0.001,61.48775444213008,38.51224555786992
Town01_T-Intersection,v_5_1,v_6_7,5,0.001,68.9265266527805,31.073473347219505
Town01_T-Intersection,v_5_1,v_6_5,10,0.001,43.99548704615354,56.00451295384646
Town01_T-Intersection,v_5_1,v_6_5,15,0.001,42.66365803076903,57.33634196923097
Town01_T-Intersection,v_5_1,v_6_5,20,0.001,41.99774352307677,58.00225647692323
Town01_T-Intersection,v_5_1,v_6_5,25,0.001,41.598194818461415,58.401805181538585
Town01_T-Intersection,v_5_1,v_6_5,30,0.001,41.331829015384514,58.668170984615486
Town01_T-Intersection,v_5_1,v_6_5,5,0.001,47.99097409230709,52.00902590769291
Town01_T-Intersection,v_5_1,v_6_3,10,0.001,23.700830604597954,76.29916939540205
Town01_T-Intersection,v_5_1,v_6_3,15,0.001,22.4672204030653,77.5327795969347
Town01_T-Intersection,v_5_1,v_6_3,20,0.001,21.850415302298977,78.14958469770102
Town01_T-Intersection,v_5_1,v_6_3,25,0.001,21.480332241839182,78.51966775816082
Town01_T-Intersection,v_5_1,v_6_3,30,0.001,21.23361020153265,78.76638979846734
Town01_T-Intersection,v_5_1,v_6_3,5,0.001,27.401661209195904,72.59833879080409
Town01_T-Intersection,v_1_5,v_2_2,10,0.001,33.825009164629535,66.17499083537047
Town01_T-Intersection,v_1_5,v_2_2,15,0.001,32.55000610975302,67.44999389024699
Town01_T-Intersection,v_1_5,v_2_2,20,0.001,31.912504582314767,68.08749541768523
Town01_T-Intersection,v_1_5,v_2_2,25,0.001,31.53000366585181,68.46999633414819
Town01_T-Intersection,v_1_5,v_2_2,30,0.001,31.27500305487651,68.7249969451235
Town01_T-Intersection,v_1_5,v_2_2,5,0.001,37.65001832925907,62.34998167074093
Town01_T-Intersection,v_1_5,v_2_3,10,0.43352987523385644,23.70084443544813,76.29915556455187
Town01_T-Intersection,v_1_5,v_2_3,15,0.9434602438116789,22.467229623632086,77.53277037636792
Town01_T-Intersection,v_1_5,v_2_3,20,0.47384441905912855,21.850422217724066,78.14957778227594
Town01_T-Intersection,v_1_5,v_2_3,25,0.9533603355584598,21.48033777417925,78.51966222582075
Town01_T-Intersection,v_1_5,v_2_3,30,0.8856247220322625,21.233614811816043,78.76638518818396
Town01_T-Intersection,v_1_5,v_2_3,5,0.45385258233131986,27.401688870896262,72.59831112910373
Town01_T-Intersection,v_1_5,v_2_5,10,0.5010423918713934,3.599994519057476,96.40000548094253
Town01_T-Intersection,v_1_5,v_2_5,15,0.9015874711367698,2.399996346038317,97.60000365396168
Town01_T-Intersection,v_1_5,v_2_5,20,0.8885826786265315,1.799997259528738,98.20000274047126
Town01_T-Intersection,v_1_5,v_2_5,25,0.31251166286983767,1.4399978076229902,98.56000219237701
Town01_T-Intersection,v_1_5,v_2_5,30,0.18231074365809197,1.1999981730191585,98.80000182698085
Town01_T-Intersection,v_1_5,v_2_5,5,0.8621188117923204,7.199989038114952,92.80001096188505
Town01_T-Intersection,v_1_5,v_2_7,10,0.001,23.700851974998468,76.29914802500153
Town01_T-Intersection,v_1_5,v_2_7,15,0.001,22.46723464999898,77.53276535000103
Town01_T-Intersection,v_1_5,v_2_7,20,0.001,21.850425987499232,78.14957401250076
Town01_T-Intersection,v_1_5,v_2_7,25,0.001,21.48034078999939,78.51965921000061
Town01_T-Intersection,v_1_5,v_2_7,30,0.001,21.23361732499949,78.76638267500051
Town01_T-Intersection,v_1_5,v_2_7,5,0.001,27.401703949996936,72.59829605000306
Town01_T-Intersection,v_1_5,v_2_1,10,0.001,43.99549307430239,56.00450692569761
Town01_T-Intersection,v_1_5,v_2_1,15,0.001,42.66366204953492,57.33633795046508
Town01_T-Intersection,v_1_5,v_2_1,20,0.001,41.997746537151194,58.002253462848806
Town01_T-Intersection,v_1_5,v_2_1,25,0.001,41.59819722972095,58.40180277027905
Town01_T-Intersection,v_1_5,v_2_1,30,0.001,41.33183102476746,58.66816897523254
Town01_T-Intersection,v_1_5,v_2_1,5,0.001,47.99098614860477,52.00901385139523
Town01_T-Intersection,v_1_5,v_2_6,10,0.001,13.625340427077374,86.37465957292262
Town01_T-Intersection,v_1_5,v_2_6,15,0.001,12.416893618051581,87.58310638194843
Town01_T-Intersection,v_1_5,v_2_6,20,0.001,11.812670213538688,88.1873297864613
Town01_T-Intersection,v_1_5,v_2_6,25,0.001,11.45013617083095,88.54986382916906
Town01_T-Intersection,v_1_5,v_2_6,30,0.001,11.20844680902579,88.79155319097421
Town01_T-Intersection,v_1_5,v_2_6,5,0.001,17.250680854154748,82.74931914584525
Town01_T-Intersection,v_1_5,v_2_4,10,0.001,13.625336562083842,86.37466343791615
Town01_T-Intersection,v_1_5,v_2_4,15,0.001,12.416891041389228,87.58310895861078
Town01_T-Intersection,v_1_5,v_2_4,20,0.001,11.81266828104192,88.18733171895808
Town01_T-Intersection,v_1_5,v_2_4,25,0.001,11.450134624833536,88.54986537516646
Town01_T-Intersection,v_1_5,v_2_4,30,0.001,11.208445520694614,88.79155447930539
Town01_T-Intersection,v_1_5,v_2_4,5,0.001,17.250673124167683,82.74932687583231
Town01_T-Intersection,v_1_4,v_2_2,10,0.001,23.70083909285451,76.29916090714549
Town01_T-Intersection,v_1_4,v_2_2,15,0.001,22.467226061903006,77.532773938097
Town01_T-Intersection,v_1_4,v_2_2,20,0.001,21.850419546427254,78.14958045357275
Town01_T-Intersection,v_1_4,v_2_2,25,0.001,21.480335637141803,78.5196643628582
Town01_T-Intersection,v_1_4,v_2_2,30,0.001,21.233613030951503,78.7663869690485
Town01_T-Intersection,v_1_4,v_2_2,5,0.001,27.401678185709017,72.59832181429098
Town01_T-Intersection,v_1_4,v_2_3,10,0.001,13.625331107152928,86.37466889284707
Town01_T-Intersection,v_1_4,v_2_3,15,0.001,12.416887404768618,87.58311259523138
Town01_T-Intersection,v_1_4,v_2_3,20,0.001,11.812665553576464,88.18733444642353
Town01_T-Intersection,v_1_4,v_2_3,25,0.001,11.450132442861172,88.54986755713882
Town01_T-Intersection,v_1_4,v_2_3,30,0.001,11.20844370238431,88.79155629761568
Town01_T-Intersection,v_1_4,v_2_3,5,0.001,17.250662214305855,82.74933778569414
Town01_T-Intersection,v_1_4,v_2_5,10,0.23856804047780045,13.625334972146696,86.3746650278533
Town01_T-Intersection,v_1_4,v_2_5,15,0.9550515425060285,12.41688998143113,87.58311001856887
Town01_T-Intersection,v_1_4,v_2_5,20,0.8027204011966211,11.812667486073348,88.18733251392665
Town01_T-Intersection,v_1_4,v_2_5,25,0.35185551271270177,11.450133988858678,88.54986601114132
Town01_T-Intersection,v_1_4,v_2_5,30,0.13166292075065142,11.208444990715565,88.79155500928444
Town01_T-Intersection,v_1_4,v_2_5,5,0.8453202931980541,17.250669944293392,82.74933005570661
Town01_T-Intersection,v_1_4,v_2_7,10,0.001,33.82501485255054,66.17498514744946
Town01_T-Intersection,v_1_4,v_2_7,15,0.001,32.55000990170036,67.44999009829964
Town01_T-Intersection,v_1_4,v_2_7,20,0.001,31.91250742627527,68.08749257372473
Town01_T-Intersection,v_1_4,v_2_7,25,0.001,31.530005941020217,68.46999405897978
Town01_T-Intersection,v_1_4,v_2_7,30,0.001,31.27500495085018,68.72499504914981
Town01_T-Intersection,v_1_4,v_2_7,5,0.001,37.65002970510108,62.34997029489892
Town01_T-Intersection,v_1_4,v_2_1,10,0.001,33.82500400204293,66.17499599795707
Town01_T-Intersection,v_1_4,v_2_1,15,0.001,32.55000266802862,67.44999733197139
Town01_T-Intersection,v_1_4,v_2_1,20,0.001,31.912502001021466,68.08749799897853
Town01_T-Intersection,v_1_4,v_2_1,25,0.001,31.530001600817172,68.46999839918283
Town01_T-Intersection,v_1_4,v_2_1,30,0.001,31.27500133401431,68.7249986659857
Town01_T-Intersection,v_1_4,v_2_1,5,0.001,37.65000800408586,62.34999199591414
Town01_T-Intersection,v_1_4,v_2_6,10,0.001,23.70084663239635,76.29915336760365
Town01_T-Intersection,v_1_4,v_2_6,15,0.001,22.46723108826423,77.53276891173577
Town01_T-Intersection,v_1_4,v_2_6,20,0.001,21.850423316198174,78.14957668380183
Town01_T-Intersection,v_1_4,v_2_6,25,0.001,21.48033865295854,78.51966134704146
Town01_T-Intersection,v_1_4,v_2_6,30,0.001,21.233615544132114,78.7663844558679
Town01_T-Intersection,v_1_4,v_2_6,5,0.001,27.401693264792694,72.5983067352073
Town01_T-Intersection,v_1_4,v_2_4,10,0.13035837815729953,3.599989025893446,96.40001097410655
Town01_T-Intersection,v_1_4,v_2_4,15,0.4240512618268675,2.399992683928964,97.60000731607104
Town01_T-Intersection,v_1_4,v_2_4,20,0.4223693027666394,1.799994512946723,98.20000548705328
Town01_T-Intersection,v_1_4,v_2_4,25,0.2807425973819906,1.4399956103573783,98.56000438964263
Town01_T-Intersection,v_1_4,v_2_4,30,0.7901090265669896,1.199996341964482,98.80000365803552
Town01_T-Intersection,v_1_4,v_2_4,5,0.6630844357878193,7.199978051786892,92.80002194821311
Town01_T-Intersection,v_2_2,v_3_2,10,0.001,3.60000001177256,96.39999998822744
Town01_T-Intersection,v_2_2,v_3_2,15,0.001,2.400000007848373,97.59999999215162
Town01_T-Intersection,v_2_2,v_3_2,20,0.001,1.80000000588628,98.19999999411372
Town01_T-Intersection,v_2_2,v_3_2,25,0.001,1.440000004709024,98.55999999529098
Town01_T-Intersection,v_2_2,v_3_2,30,0.001,1.2000000039241865,98.79999999607581
Town01_T-Intersection,v_2_2,v_3_2,5,0.001,7.20000002354512,92.79999997645488
Town01_T-Intersection,v_2_2,v_3_6,10,0.001,43.995513665175466,56.004486334824534
Town01_T-Intersection,v_2_2,v_3_6,15,0.001,42.66367577678364,57.33632422321636
Town01_T-Intersection,v_2_2,v_3_6,20,0.001,41.99775683258773,58.00224316741227
Town01_T-Intersection,v_2_2,v_3_6,25,0.001,41.59820546607018,58.40179453392982
Town01_T-Intersection,v_2_2,v_3_6,30,0.001,41.331837888391824,58.668162111608176
Town01_T-Intersection,v_2_2,v_3_6,5,0.001,47.991027330350924,52.008972669649076
Town01_T-Intersection,v_2_2,v_3_7,10,0.001,54.20937307982626,45.79062692017374
Town01_T-Intersection,v_2_2,v_3_7,15,0.001,52.806248719884174,47.193751280115826
Town01_T-Intersection,v_2_2,v_3_7,20,0.001,52.10468653991313,47.89531346008687
Town01_T-Intersection,v_2_2,v_3_7,25,0.001,51.683749231930506,48.316250768069494
Town01_T-Intersection,v_2_2,v_3_7,30,0.001,51.40312435994208,48.59687564005792
Town01_T-Intersection,v_2_2,v_3_7,5,0.001,58.418746159652514,41.581253840347486
Town01_T-Intersection,v_2_2,v_3_5,10,0.7094280408613165,33.825026516578255,66.17497348342175
Town01_T-Intersection,v_2_2,v_3_5,15,0.29730001450286647,32.550017677718834,67.44998232228116
Town01_T-Intersection,v_2_2,v_3_5,20,0.984767337690241,31.912513258289128,68.08748674171088
Town01_T-Intersection,v_2_2,v_3_5,25,0.9828471454243388,31.5300106066313,68.4699893933687
Town01_T-Intersection,v_2_2,v_3_5,30,0.8668265874280127,31.275008838859417,68.72499116114058
Town01_T-Intersection,v_2_2,v_3_5,5,0.2725631502306865,37.65005303315651,62.34994696684349
Town01_T-Intersection,v_2_2,v_3_3,10,0.6910726494422078,13.62534626530275,86.37465373469725
Town01_T-Intersection,v_2_2,v_3_3,15,0.2648929634684104,12.416897510201833,87.58310248979816
Town01_T-Intersection,v_2_2,v_3_3,20,0.45581692387312966,11.812673132651376,88.18732686734862
Town01_T-Intersection,v_2_2,v_3_3,25,0.8043994040333843,11.4501385061211,88.5498614938789
Town01_T-Intersection,v_2_2,v_3_3,30,0.7971067307322137,11.208448755100918,88.79155124489908
Town01_T-Intersection,v_2_2,v_3_3,5,0.22996630969155413,17.2506925306055,82.7493074693945
Town01_T-Intersection,v_2_2,v_3_4,10,0.5248087427364515,23.700858132529397,76.29914186747061
Town01_T-Intersection,v_2_2,v_3_4,15,0.15593175711362062,22.4672387550196,77.5327612449804
Town01_T-Intersection,v_2_2,v_3_4,20,0.1753613156151696,21.8504290662647,78.1495709337353
Town01_T-Intersection,v_2_2,v_3_4,25,0.38655922842478374,21.48034325301176,78.51965674698823
Town01_T-Intersection,v_2_2,v_3_4,30,0.21845004760572218,21.2336193775098,78.7663806224902
Town01_T-Intersection,v_2_2,v_3_4,5,0.6755619112227396,27.4017162650588,72.5982837349412
Town01_T-Intersection,v_2_2,v_3_1,10,0.001,13.62534163275314,86.37465836724687
Town01_T-Intersection,v_2_2,v_3_1,15,0.001,12.416894421835426,87.58310557816458
Town01_T-Intersection,v_2_2,v_3_1,20,0.001,11.81267081637657,88.18732918362343
Town01_T-Intersection,v_2_2,v_3_1,25,0.001,11.450136653101255,88.54986334689875
Town01_T-Intersection,v_2_2,v_3_1,30,0.001,11.208447210917713,88.79155278908229
Town01_T-Intersection,v_2_2,v_3_1,5,0.001,17.25068326550628,82.74931673449372
Town01_T-Intersection,v_3_2,v_4_3,10,0.001,13.625361520044017,86.37463847995599
Town01_T-Intersection,v_3_2,v_4_3,15,0.001,12.416907680029343,87.58309231997066
Town01_T-Intersection,v_3_2,v_4_3,20,0.001,11.812680760022008,88.187319239978
Town01_T-Intersection,v_3_2,v_4_3,25,0.001,11.450144608017606,88.54985539198239
Town01_T-Intersection,v_3_2,v_4_3,30,0.001,11.208453840014672,88.79154615998533
Town01_T-Intersection,v_3_2,v_4_3,5,0.001,17.250723040088033,82.74927695991197
